rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6
5,-0.509072217,-3.437237988,1.493041032,-0.043667975,1.532408175,0.557756025
1,-0.517178259,-3.452649683,1.573764746,-0.187387824,1.817886435,1.68071783
2,-0.50299636,-3.45916286,1.555850288,-0.17894965,1.903655284,1.382391742
5,-0.478631788,-3.44289523,1.446946479,0.100536477,1.287588451,-0.153814973
5,-0.468107188,-3.427799363,1.3905536,0.218433893,1.022956065,-0.411914891
5,-0.466757447,-3.419847959,1.39131432,0.208822551,1.060273763,-0.321196838
5,-0.599083251,-3.306253581,1.431919414,0.235781766,2.025302905,1.491573766
1,-0.587436344,-3.233240657,1.42356173,0.367126147,2.437310408,1.956858106
2,-0.523206149,-3.244397231,1.240694016,0.707277674,1.964648735,0.635381099
5,-0.523971567,-3.319108066,1.310780971,0.531783196,1.624222763,0.023720588
4,-0.543528004,-3.328685566,1.360512118,0.412329818,1.832014739,0.575074067
5,-0.510168572,-3.394707577,1.403477324,0.345334412,1.314531311,-0.099387042
5,-0.491544875,-3.39428309,1.3940403,0.323275652,1.49487937,-0.085455428
5,-0.490539448,-3.384265502,1.358414385,0.368375268,1.361170641,-0.266201372
5,-0.500808663,-3.3754239,1.358865674,0.32156176,1.463454133,-0.071964623
1,-0.533790322,-3.380984545,1.518668344,-0.014143353,2.094484189,1.853609208
5,-0.478969689,-3.383596127,1.342404502,0.326377056,1.563558732,-0.215899241
2,-0.491946481,-3.375759237,1.414246407,0.252374664,1.620690964,0.733766865
5,-0.467978374,-3.374230532,1.308678646,0.409430813,1.381781494,-0.505392797
5,-0.476429638,-3.375804426,1.326106534,0.319549236,1.612580352,-0.214018012
5,-0.467569316,-3.376333854,1.321923229,0.361877638,1.538505325,-0.337048042
5,-0.467758324,-3.448573931,1.41627991,0.179165229,1.157855279,-0.392929419
3,-0.500876153,-3.46122528,1.554452257,-0.032752823,1.460429484,0.787051569
4,-0.489845711,-3.446804285,1.456583611,0.175547792,0.997349962,-0.069237089
1,-0.513452261,-3.454966442,1.571432006,-0.133091389,1.667858704,1.528480842
1,-0.533022689,-3.448490735,1.59908739,-0.26473845,1.935949738,2.049694719
5,-0.496000432,-3.456514653,1.507756933,-0.152230032,1.937986839,0.671071106
5,-0.462293002,-3.448773095,1.424417407,0.147972833,1.265176631,-0.305706794
5,-0.460593118,-3.525332453,1.533787359,-0.151093786,1.222350792,-0.132541452
3,-0.528262896,-3.418755315,1.557558049,-0.159888517,1.695787008,1.6180582
2,-0.481410614,-3.449134329,1.538670361,-0.099590099,1.76784576,1.101922984
3,-0.485420972,-3.514167042,1.587940107,-0.290133683,1.423642717,0.888852444
5,-0.462756732,-3.528765153,1.565971117,-0.225002218,1.389725289,0.154318321
5,-0.534184778,-3.2473104,1.215017509,0.790723339,1.746499597,-0.047372545
5,-0.534003706,-3.309989327,1.321330395,0.578780038,1.409458075,0.06659062
3,-0.562106415,-3.230040777,1.25463112,0.669590595,1.895967573,0.924796913
4,-0.52489371,-3.263159187,1.240738048,0.623237801,2.260479575,0.445837825
5,-0.582524051,-3.296616424,1.419960687,0.333583176,1.761319449,0.749439658
5,-0.518006213,-3.322339939,1.307635694,0.416756621,2.010760022,0.267639843
2,-0.561101668,-3.327370395,1.448769901,0.148934392,2.416959658,1.905359833
5,-0.504743486,-3.307825131,1.293360628,0.516990508,1.777381534,0.071839509
1,-0.557331316,-3.310033148,1.480842244,0.17604167,2.263294724,1.62312045
4,-0.516440732,-3.310935232,1.298663905,0.454464259,1.892406984,0.376512186
5,-0.521842125,-3.396459432,1.429090368,0.215445102,1.639357625,0.32834043
1,-0.542294997,-3.388045048,1.493105577,0.082833048,1.816556756,1.583319213
1,-0.541857725,-3.388795646,1.534959568,0.055651494,1.853560564,1.748820277
5,-0.486906785,-3.398115817,1.370858219,0.335672285,1.48506844,-0.296601388
4,-0.512130639,-3.39633593,1.431454209,0.205311721,1.680956826,0.460776209
5,-0.500066977,-3.378739016,1.345454575,0.389172903,1.267742858,-0.275308459
5,-0.526915505,-3.378008845,1.420862806,0.148257441,1.77768957,0.505128542
5,-0.486235079,-3.381229051,1.349013992,0.425453734,1.22215547,-0.404843223
5,-0.480048209,-3.379559642,1.35293991,0.310503103,1.603876616,-0.144288398
1,-0.496692703,-3.39305732,1.454616372,0.122769566,1.956229419,1.203776289
5,-0.509434122,-3.460674821,1.504179895,-0.07113329,1.616762098,0.49626767
3,-0.479162708,-3.389123955,1.397376844,0.157648016,2.012305904,0.663303066
1,-0.528496813,-3.459417434,1.623673391,-0.260604171,1.938761235,1.93565381
2,-0.528613026,-3.44713391,1.585727458,-0.14627186,1.625955192,1.567300551
5,-0.478925125,-3.464247965,1.482606239,-0.026982213,1.66422575,0.193329557
4,-0.533245599,-3.45424915,1.565281375,-0.214199912,1.87868425,1.327710326
5,-0.547599418,-3.302757737,1.330813835,0.476820161,1.6368216,0.387372496
1,-0.487068317,-3.531941923,1.664469559,-0.430994969,1.757741902,1.620027855
1,-0.560127171,-3.224204383,1.303977832,0.622901659,1.943420951,1.469207224
1,-0.580696169,-3.298979398,1.443858465,0.195135608,2.179113889,2.191477196
5,-0.532289017,-3.351511074,1.406747612,0.059906721,2.949718187,1.260098943
5,-0.529105574,-3.399958016,1.468727709,0.15853155,1.727028043,0.592584769
1,-0.537698338,-3.309421548,1.391284527,0.290014355,2.151646336,1.616161328
5,-0.515827494,-3.377707017,1.397090766,0.215632067,1.654914778,0.359809368
1,-0.538877482,-3.386273525,1.504348701,0.077866685,1.814570899,1.685596731
2,-0.531873666,-3.385614287,1.454795331,0.138974676,1.724001999,1.209213021
1,-0.525254652,-3.385218427,1.465323899,0.107781743,1.853016148,1.441279606
1,-0.520606597,-3.473833351,1.672315757,-0.687209442,4.144458121,3.305906646
5,-0.488239472,-3.375710448,1.353206441,0.335280148,1.469011475,-0.082815076
5,-0.475630488,-3.373489351,1.359896218,0.361131836,1.453011316,-0.229401647
1,-0.50325483,-3.393836434,1.50288502,-0.051128527,2.391471168,1.770316132
2,-0.505019204,-3.365743499,1.41362326,0.176900225,1.77245825,1.02719243
1,-0.509124009,-3.387096008,1.493902917,-0.054988741,2.356165125,1.800638987
1,-0.497681492,-3.444247506,1.593810238,-0.474720578,3.644164689,2.697806296
5,-0.490956239,-3.454286231,1.489536892,0.127248969,1.105511824,-0.070914577
5,-0.48956754,-3.458188171,1.463975584,0.048448029,1.399885603,0.08922945
3,-0.536886502,-3.445732855,1.574396278,-0.235131648,1.864785411,1.588973194
3,-0.48707612,-3.460693245,1.501603443,0.018023859,1.431816392,0.566161368
5,-0.486320428,-3.463833181,1.490979107,-0.089195528,1.812503171,0.441708185
5,-0.473326365,-3.455047019,1.45339542,0.086290456,1.365720456,-0.097333369
5,-0.507108879,-3.431921317,1.477662958,0.019000701,1.359288082,0.407727137
5,-0.453139892,-3.442290382,1.414824768,0.082146344,1.497438841,-0.166076286
5,-0.464296539,-3.434558212,1.428215244,0.026684689,1.597824232,0.109903649
5,-0.480523922,-3.497041696,1.516998877,-0.106910275,0.991045898,0.040466897
1,-0.506573007,-3.519043404,1.714235756,-0.511380455,1.85518884,2.042195854
3,-0.476119631,-3.534191612,1.616608635,-0.414173025,1.828389457,1.112949917
5,-0.562287736,-3.245155701,1.283241764,0.63819094,1.97671938,0.579935539
5,-0.557187554,-3.334341057,1.395221368,0.361101586,1.908070186,0.70652126
1,-0.567130394,-3.232832824,1.306701893,0.606918259,1.955719699,1.486430139
1,-0.582928418,-3.335676017,1.507916419,0.084934531,2.458235764,2.326415427
5,-0.555620321,-3.31364721,1.35204129,0.512399842,1.483786744,0.31981724
5,-0.510979059,-3.306934203,1.253906,0.63094766,1.430658706,-0.271694178
5,-0.494377576,-3.319409155,1.260135137,0.576889603,1.663367829,-0.249871454
3,-0.517727842,-3.313261157,1.325711794,0.492491423,1.71500581,0.517493193
5,-0.508800597,-3.32298662,1.28905421,0.430473494,2.028377608,0.17198296
5,-0.505371708,-3.311086247,1.264408742,0.551938165,1.687580162,-0.103056641
5,-0.498587852,-3.40551125,1.39783588,0.291619607,1.536334705,-0.044194741
1,-0.568454611,-3.390179606,1.588020362,-0.132688401,2.244756062,2.480309111
5,-0.488069752,-3.384567479,1.336881018,0.387826209,1.356747223,-0.319193824
3,-0.5200532,-3.385023814,1.429941589,0.237540194,1.541310337,0.665960116
2,-0.521701842,-3.384851602,1.458798658,0.122788336,1.84116487,1.241585541
5,-0.525056055,-3.372589004,1.411817812,0.146040993,1.814557176,0.723254422
1,-0.549821869,-3.373126726,1.524008827,-0.077117504,2.200131217,2.169503806
5,-0.486423195,-3.385740439,1.387555639,0.308838563,1.550652365,-0.127298851
3,-0.549225456,-3.364757564,1.546839504,0.003671176,1.938989141,1.366538939
5,-0.522137833,-3.368471007,1.408784342,0.135197796,1.867203892,0.730937461
5,-0.480920146,-3.374586256,1.363302172,0.32805807,1.515718568,-0.193052217
5,-0.520979174,-3.445713647,1.540471389,-0.015586256,1.307753195,0.140374871
1,-0.539277701,-3.4536377,1.642990395,-0.311862573,2.005164427,2.272535523
1,-0.498126846,-3.468540351,1.567141646,-0.126403682,1.738349603,1.317429676
5,-0.533027397,-3.454133913,1.622019417,-0.210341435,1.762834119,0.85025011
5,-0.531402427,-3.246821927,1.224490775,0.806593566,1.684969562,-0.081413629
1,-0.511942347,-3.450375176,1.587450159,-0.144263946,1.695574161,1.599349032
1,-0.520335999,-3.439059198,1.567905149,-0.210776979,1.873171902,1.850281681
2,-0.520124801,-3.502924588,1.657056032,-0.432415672,1.5900593,1.752227566
3,-0.547754445,-3.253894077,1.279583784,0.640123902,2.031467962,0.747614321
5,-0.529849196,-3.332539848,1.340667634,0.562085319,1.496146547,-0.02733885
5,-0.521420199,-3.302200248,1.284394499,0.520440878,1.680432357,0.154084067
1,-0.549675377,-3.301909481,1.407645544,0.274067269,2.103940746,1.772568315
5,-0.526573714,-3.40155731,1.430865776,0.169619761,1.758435495,0.476388037
5,-0.495941256,-3.386873286,1.339718214,0.435020977,1.178111911,-0.467309598
2,-0.543377611,-3.402166929,1.553538086,-0.066184468,2.217242775,1.85941211
3,-0.546628576,-3.375426352,1.480418513,0.10389433,1.749422259,1.387573889
5,-0.498769009,-3.385028967,1.359848494,0.376327559,1.314278049,-0.192673476
2,-0.535334885,-3.384267554,1.498601189,0.067585432,1.897539043,1.466936541
5,-0.514018143,-3.380181959,1.395010321,0.231126604,1.640940717,0.285819217
5,-0.491152902,-3.383277929,1.349898311,0.368513291,1.383724837,-0.242258935
5,-0.495180817,-3.375326162,1.370671773,0.374041288,1.301855636,-0.108075775
3,-0.514556703,-3.378984163,1.429191952,0.178659348,1.72183671,0.872140813
5,-0.483596689,-3.382478866,1.355587842,0.3957964,1.32846234,-0.274577097
5,-0.503991585,-3.377001626,1.366180599,0.270845404,1.584203664,0.111516941
5,-0.492165665,-3.38848983,1.37163374,0.232933591,1.770805803,0.11545889
5,-0.506771511,-3.370920696,1.36697044,0.221432723,1.708388514,0.340397681
5,-0.479760985,-3.377897577,1.33527433,0.336083188,1.532511656,-0.214848963
5,-0.482361671,-3.450749161,1.468707918,0.061485543,1.373877786,0.007761561
1,-0.568015999,-3.339946078,1.545526037,-0.13161158,2.253098689,2.746760265
4,-0.491223116,-3.375577137,1.384422589,0.147192423,1.988449675,0.604582275
1,-0.503677337,-3.458891623,1.549143178,-0.087879424,1.610085827,1.315720116
5,-0.50372235,-3.428825877,1.462706084,-0.009999861,1.496864218,0.47876441
5,-0.440606687,-3.42975349,1.380045007,0.293120578,0.940666218,-0.695144582
5,-0.524282796,-3.245955903,1.177943107,0.827775967,1.6895478,-0.234349836
5,-0.524777003,-3.239698396,1.162993805,0.856622175,1.6116148,-0.321037493
5,-0.521360497,-3.243075785,1.203820317,0.780069911,1.819108588,-0.016058788
5,-0.528256235,-3.33008445,1.321428585,0.587885445,1.445720061,-0.150902612
5,-0.547771189,-3.313211318,1.340554845,0.429420297,1.773007378,0.547695453
5,-0.507331813,-3.298951588,1.237381404,0.604718857,1.541351916,-0.196005021
2,-0.550940324,-3.310103365,1.383210156,0.370420567,1.8514892,1.285026993
5,-0.521997038,-3.388581891,1.387881606,0.30689173,1.392600308,0.059830019
5,-0.501749911,-3.381042759,1.372136591,0.319528657,1.448018534,-0.011573661
2,-0.516802226,-3.395444449,1.457940961,0.231883434,1.543412284,0.847012807
2,-0.541452791,-3.37502551,1.465590158,0.124446485,1.711815913,1.37833743
4,-0.521810149,-3.399054664,1.453431736,0.103468954,1.922699572,0.829066494
5,-0.48338769,-3.371207409,1.352510614,0.407075102,1.271288373,-0.242721147
2,-0.489532023,-3.381056941,1.394553371,0.258155775,1.635571918,0.631487461
3,-0.487584413,-3.383273108,1.407862248,0.247312113,1.686546523,0.53363691
5,-0.482524467,-3.348113607,1.283426136,0.470108573,1.160118007,-0.437614783
1,-0.504409605,-3.396927832,1.489897375,-0.048614477,2.399178701,1.705013911
5,-0.483092311,-3.447690574,1.41114763,0.228815239,0.928587806,-0.451287149
1,-0.548886011,-3.437916891,1.620104946,-0.24457052,1.767156261,2.151348218
5,-0.506920686,-3.461288865,1.527024679,-0.139546405,1.829507924,0.743872368
2,-0.527117379,-3.45102258,1.603664025,-0.224024065,1.864808689,1.801705084
5,-0.484558867,-3.446899068,1.468819519,0.110313812,1.216500962,-0.030748377
1,-0.496744153,-3.452343333,1.531555231,-0.070560493,1.601905887,1.205116204
5,-0.470515523,-3.462016022,1.472156484,0.059333607,1.462223566,-0.047667659
5,-0.461365553,-3.457611117,1.443128875,0.03055776,1.609477004,-0.017184943
2,-0.513730493,-3.430800911,1.532748596,-0.173319327,1.812162233,1.550572718
5,-0.451578105,-3.441474088,1.419989217,0.153200545,1.287574341,-0.294201995
5,-0.440929036,-3.437801243,1.366147554,0.206540249,1.23543202,-0.59062864
5,-0.530842683,-3.330184184,1.310937542,0.609826739,1.362203397,-0.241467913
2,-0.462065385,-3.522468414,1.576154755,-0.278297514,1.494762182,0.868754416
5,-0.538360344,-3.336731611,1.354313721,0.451315849,1.75920273,0.31401766
5,-0.5732242,-3.306092308,1.377636675,0.434343659,1.596399344,0.773488279
5,-0.531483615,-3.311584338,1.312797873,0.571291346,1.47172371,0.079529634
1,-0.55105449,-3.327587227,1.43522139,0.257084576,2.136595941,1.708173536
5,-0.504268452,-3.323985324,1.29121557,0.514981782,1.793848394,-0.052087462
5,-0.528943232,-3.370010708,1.463509852,-0.059770444,3.282896012,1.627283039
5,-0.495726003,-3.314479195,1.257213103,0.617104637,1.53796466,-0.32971582
5,-0.523120529,-3.398401264,1.421216473,0.207111849,1.660382805,0.344348305
1,-0.537499264,-3.399835766,1.517554216,0.022554584,2.003403001,1.707099191
5,-0.511623621,-3.403731728,1.433508785,0.218671835,1.677441319,0.281235944
3,-0.522163714,-3.399064516,1.445797565,0.166913027,1.730499089,0.826591486
5,-0.522373518,-3.382602928,1.395252176,0.298895782,1.383848828,0.171323507
4,-0.502807731,-3.373523462,1.395557553,0.2660674,1.575104571,0.410244281
5,-0.516559903,-3.363155146,1.400213527,0.269662436,1.491924476,0.350590926
5,-0.505883101,-3.365368276,1.365162127,0.312354306,1.439430821,0.093597019
5,-0.480622904,-3.37780638,1.332543781,0.366350732,1.442260389,-0.266090482
5,-0.493536347,-3.444087136,1.435297458,0.193241689,0.958795628,-0.249346939
1,-0.500129193,-3.370152208,1.429273303,0.168754704,1.78230658,1.223421792
5,-0.556918145,-3.421144885,1.593274251,-0.067088523,1.216663885,0.732245167
5,-0.497763868,-3.450620581,1.49581731,0.061172475,1.281788333,0.20069848
5,-0.459010175,-3.432095371,1.380133393,0.250063969,0.980832643,-0.564575289
1,-0.509126523,-3.45180494,1.590194611,-0.198750176,1.860041433,1.765636358
2,-0.529008387,-3.438846815,1.605596126,-0.257287948,1.932784559,1.986630119
5,-0.524534353,-3.332517137,1.298859435,0.581372298,1.497902394,-0.16845828
3,-0.572965328,-3.211975042,1.247164794,0.639268535,1.909226275,1.174912819
5,-0.558017764,-3.309976984,1.347426766,0.34965334,1.973938234,0.79670647
5,-0.49390712,-3.322427444,1.278668499,0.505233256,1.872793883,-0.074960008
2,-0.558252603,-3.307279444,1.399133028,0.225206845,2.25241204,1.739169486
5,-0.506566687,-3.406496193,1.394596614,0.264796782,1.587883922,0.013423715
1,-0.561411894,-3.294638023,1.441704248,0.111950568,2.493926819,2.438102166
1,-0.540671271,-3.300379117,1.406560487,0.214180965,2.34136118,1.968878203
2,-0.535210937,-3.284787022,1.3385886,0.401168763,1.862535484,1.236163263
1,-0.52917045,-3.403558218,1.549446161,0.021303742,1.997233429,1.630604201
5,-0.528473081,-3.375186872,1.429413337,0.259682354,1.45013161,0.410438174
1,-0.525802047,-3.383158594,1.470152634,0.157949803,1.688877922,1.311330002
5,-0.49078277,-3.394883154,1.362989496,0.322007316,1.504218978,-0.179441821
5,-0.49398314,-3.383305137,1.33366716,0.395683451,1.31670031,-0.329028477
5,-0.487078175,-3.392774794,1.391605439,0.323250549,1.494970947,-0.114828892
5,-0.504844825,-3.367582729,1.367815119,0.274915716,1.565674328,0.214655136
1,-0.507742019,-3.385528188,1.452876535,0.069018692,2.046607431,1.418342215
5,-0.489585777,-3.444643771,1.450447872,0.126088822,1.169719059,-0.055256769
1,-0.48288319,-3.379975481,1.423662114,0.172420069,1.876733261,1.077525975
4,-0.516149703,-3.449879744,1.540065361,-0.03727978,1.454125347,0.836413926
5,-0.459507485,-3.447634615,1.411895507,0.171183037,1.222655174,-0.362128556
5,-0.471472349,-3.445595732,1.421892117,0.086189417,1.396507084,-0.069636953
5,-0.492761403,-3.45603132,1.493448388,-0.218965751,2.161023101,0.932375921
1,-0.514681268,-3.426157655,1.559731993,-0.186778685,1.805162356,1.872601027
5,-0.470650211,-3.423647842,1.419131624,0.204453806,1.020110678,-0.211254333
5,-0.457239658,-3.438446241,1.438584061,0.052003752,1.551055919,0.008574344
5,-0.454546195,-3.507378573,1.499249706,-0.026443929,0.881442569,-0.376014929
5,-0.539350681,-3.333459931,1.334072743,0.497907116,1.653483262,0.146847082
1,-0.537426594,-3.243134076,1.266730289,0.676851266,1.941649027,1.015828696
5,-0.542345284,-3.318322191,1.310811851,0.558908625,1.443111376,0.092112044
5,-0.577740315,-3.29676681,1.343283688,0.467959394,1.517631575,0.716846482
5,-0.517459625,-3.404638499,1.438119363,0.176196845,1.77084068,0.419093112
3,-0.539110979,-3.330520909,1.356869761,0.390381076,1.924661978,0.856650465
1,-0.561392523,-3.321818718,1.433933762,0.234465772,2.173012883,1.841553568
2,-0.568843138,-3.292893589,1.432864753,0.169807559,2.312480518,2.170113997
1,-0.505940191,-3.307294088,1.329684011,0.414483739,1.961334378,1.083526695
1,-0.525557343,-3.392258038,1.492551071,0.176638647,1.591577229,1.269089144
1,-0.571875809,-3.398194383,1.64123232,-0.206735984,2.35492733,2.186598948
5,-0.475108556,-3.383016721,1.313901655,0.447852412,1.24569743,-0.5239215
1,-0.521122895,-3.392718296,1.487815201,0.073700536,1.932490879,1.493253389
1,-0.554111325,-3.364075415,1.502945707,0.024244247,1.895499228,2.030137657
1,-0.551397488,-3.388969069,1.565383585,-0.216086271,2.590416183,2.566203577
1,-0.532545992,-3.385062638,1.535063471,-0.040452827,2.164425894,2.011041866
5,-0.485939453,-3.392968358,1.370021545,0.255083976,1.737701942,-0.013548901
5,-0.486885114,-3.388808245,1.366093339,0.275916101,1.66772832,-0.01468622
5,-0.489731013,-3.368112945,1.324934996,0.409493572,1.275164566,-0.266714155
