rating,day_of_week,week_of_year,hour,month,yrs_to_review,lenDevResp,lenTitle,lenReview,ratings_per_yr_in_exist,app_rank_in_cat_per_yr_in_exist,BBB_complaints_per_yr_in_exist,BBB_complaints_per_BBB_review,len_review_per_len_title,Dev_resp_per_yr,DevLen_per_ReviewLen,ReviewLen_by_time_of_day,ReviewLen_by_day_of_week
1,4,22,23,5,7,406,14,769,28300.0,6.0,64.0,1.0,55.0,58.0,1.0,33.0,192.0
5,5,40,13,10,6,111,21,519,33017.0,7.0,75.0,1.0,25.0,18.0,0.0,40.0,104.0
1,4,7,11,2,7,335,8,745,28300.0,6.0,64.0,1.0,93.0,48.0,0.0,68.0,186.0
4,7,50,0,12,6,229,33,528,33017.0,7.0,75.0,1.0,16.0,38.0,0.0,inf,75.0
5,6,25,12,6,6,169,10,505,33017.0,7.0,75.0,1.0,50.0,28.0,0.0,42.0,84.0
5,3,25,21,6,6,233,18,508,33017.0,7.0,75.0,1.0,28.0,39.0,0.0,24.0,169.0
5,3,19,23,5,6,623,36,461,33017.0,7.0,75.0,1.0,13.0,104.0,1.0,20.0,154.0
1,3,22,12,5,6,235,41,724,33017.0,7.0,75.0,1.0,18.0,39.0,0.0,60.0,241.0
5,2,17,2,4,6,0,27,502,33017.0,7.0,75.0,1.0,19.0,0.0,0.0,251.0,251.0
5,6,2,5,1,6,306,20,557,33017.0,7.0,75.0,1.0,28.0,51.0,1.0,111.0,93.0
5,3,39,13,9,5,0,14,543,39620.0,8.0,90.0,1.0,39.0,0.0,0.0,42.0,181.0
5,6,49,15,12,8,340,15,524,24762.0,5.0,56.0,1.0,35.0,42.0,1.0,35.0,87.0
1,3,12,17,3,9,277,10,772,22011.0,5.0,50.0,1.0,77.0,31.0,0.0,45.0,257.0
5,1,47,17,11,8,192,23,496,24762.0,5.0,56.0,1.0,22.0,24.0,0.0,29.0,496.0
5,4,46,16,11,8,143,52,450,24762.0,5.0,56.0,1.0,9.0,18.0,0.0,28.0,112.0
5,4,48,9,11,7,449,18,511,28300.0,6.0,64.0,1.0,28.0,64.0,1.0,57.0,128.0
3,5,40,21,10,8,404,16,597,24762.0,5.0,56.0,1.0,37.0,50.0,1.0,28.0,119.0
1,5,39,17,9,8,426,26,748,24762.0,5.0,56.0,1.0,29.0,53.0,1.0,44.0,150.0
2,2,11,5,3,8,447,58,622,24762.0,5.0,56.0,1.0,11.0,56.0,1.0,124.0,311.0
1,1,2,18,1,8,321,12,735,24762.0,5.0,56.0,1.0,61.0,40.0,0.0,41.0,735.0
1,1,51,6,12,7,204,11,755,28300.0,6.0,64.0,1.0,69.0,29.0,0.0,126.0,755.0
1,4,49,13,12,7,527,18,1196,28300.0,6.0,64.0,1.0,66.0,75.0,0.0,92.0,299.0
5,2,25,17,6,7,156,6,487,28300.0,6.0,64.0,1.0,81.0,22.0,0.0,29.0,244.0
1,2,38,15,9,7,368,14,762,28300.0,6.0,64.0,1.0,54.0,53.0,0.0,51.0,381.0
1,3,35,15,8,7,246,45,704,28300.0,6.0,64.0,1.0,16.0,35.0,0.0,47.0,235.0
1,3,28,13,7,7,659,41,743,28300.0,6.0,64.0,1.0,18.0,94.0,1.0,57.0,248.0
1,1,27,2,7,7,461,30,749,28300.0,6.0,64.0,1.0,25.0,66.0,1.0,374.0,749.0
5,5,22,17,5,7,413,10,553,28300.0,6.0,64.0,1.0,55.0,59.0,1.0,33.0,111.0
5,4,21,15,5,7,369,13,530,28300.0,6.0,64.0,1.0,41.0,53.0,1.0,35.0,132.0
5,4,18,17,5,7,115,20,501,28300.0,6.0,64.0,1.0,25.0,16.0,0.0,29.0,125.0
5,4,2,2,1,7,0,10,501,28300.0,6.0,64.0,1.0,50.0,0.0,0.0,250.0,125.0
1,2,8,20,2,7,294,25,729,28300.0,6.0,64.0,1.0,29.0,42.0,0.0,36.0,364.0
2,3,3,16,1,7,325,36,664,28300.0,6.0,64.0,1.0,18.0,46.0,0.0,42.0,221.0
4,3,1,18,1,7,229,11,561,28300.0,6.0,64.0,1.0,51.0,33.0,0.0,31.0,187.0
5,3,19,2,5,6,0,31,500,33017.0,7.0,75.0,1.0,16.0,0.0,0.0,250.0,167.0
4,7,42,2,10,6,361,38,564,33017.0,7.0,75.0,1.0,15.0,60.0,1.0,282.0,81.0
5,6,51,8,12,5,0,18,495,39620.0,8.0,90.0,1.0,28.0,0.0,0.0,62.0,82.0
1,5,11,21,3,6,349,39,720,33017.0,7.0,75.0,1.0,18.0,58.0,0.0,34.0,144.0
4,5,5,11,2,6,726,24,549,33017.0,7.0,75.0,1.0,23.0,121.0,1.0,50.0,110.0
5,5,52,19,12,8,196,11,548,24762.0,5.0,56.0,1.0,50.0,24.0,0.0,29.0,110.0
2,4,22,18,6,9,746,31,657,22011.0,5.0,50.0,1.0,21.0,83.0,1.0,36.0,164.0
5,4,11,13,3,8,260,29,467,24762.0,5.0,56.0,1.0,16.0,32.0,1.0,36.0,117.0
5,6,48,16,11,7,360,11,506,28300.0,6.0,64.0,1.0,46.0,51.0,1.0,32.0,84.0
5,7,44,1,11,7,118,55,452,28300.0,6.0,64.0,1.0,8.0,17.0,0.0,452.0,65.0
4,2,45,6,11,7,367,35,552,28300.0,6.0,64.0,1.0,16.0,52.0,1.0,92.0,276.0
5,2,41,14,10,7,217,18,496,28300.0,6.0,64.0,1.0,28.0,31.0,0.0,35.0,248.0
5,4,39,20,9,7,195,7,522,28300.0,6.0,64.0,1.0,75.0,28.0,0.0,26.0,130.0
4,1,40,14,9,7,486,15,578,28300.0,6.0,64.0,1.0,39.0,69.0,1.0,41.0,578.0
4,6,39,19,9,7,381,32,538,28300.0,6.0,64.0,1.0,17.0,54.0,1.0,28.0,90.0
5,4,16,13,4,7,313,27,514,28300.0,6.0,64.0,1.0,19.0,45.0,1.0,40.0,128.0
1,5,37,4,9,7,479,19,744,28300.0,6.0,64.0,1.0,39.0,68.0,1.0,186.0,149.0
1,6,23,12,6,7,356,9,776,28300.0,6.0,64.0,1.0,86.0,51.0,0.0,65.0,129.0
5,3,16,12,4,7,226,26,476,28300.0,6.0,64.0,1.0,18.0,32.0,0.0,40.0,159.0
1,2,14,20,4,7,401,33,744,28300.0,6.0,64.0,1.0,23.0,57.0,1.0,37.0,372.0
5,7,5,17,2,7,369,44,474,28300.0,6.0,64.0,1.0,11.0,53.0,1.0,28.0,68.0
4,6,11,16,3,7,427,14,581,28300.0,6.0,64.0,1.0,42.0,61.0,1.0,36.0,97.0
1,3,9,19,2,7,874,12,753,28300.0,6.0,64.0,1.0,63.0,125.0,1.0,40.0,251.0
5,5,2,21,1,7,287,12,480,28300.0,6.0,64.0,1.0,40.0,41.0,1.0,23.0,96.0
5,1,49,17,12,6,185,19,535,33017.0,7.0,75.0,1.0,28.0,31.0,0.0,31.0,535.0
5,6,48,0,12,6,0,48,462,33017.0,7.0,75.0,1.0,10.0,0.0,0.0,inf,77.0
5,4,38,19,9,6,259,33,487,33017.0,7.0,75.0,1.0,15.0,43.0,1.0,26.0,122.0
5,5,34,21,8,6,188,35,494,33017.0,7.0,75.0,1.0,14.0,31.0,0.0,24.0,99.0
5,7,20,5,5,9,262,15,462,22011.0,5.0,50.0,1.0,31.0,29.0,1.0,92.0,66.0
5,6,33,4,8,8,355,37,830,24762.0,5.0,56.0,1.0,22.0,44.0,0.0,208.0,138.0
1,6,10,0,3,9,375,12,898,22011.0,5.0,50.0,1.0,75.0,42.0,0.0,inf,150.0
1,4,46,3,11,8,494,11,764,24762.0,5.0,56.0,1.0,69.0,62.0,1.0,255.0,191.0
5,7,30,16,7,8,287,12,515,24762.0,5.0,56.0,1.0,43.0,36.0,1.0,32.0,74.0
5,4,11,12,3,8,226,17,481,24762.0,5.0,56.0,1.0,28.0,28.0,0.0,40.0,120.0
5,5,48,12,11,7,204,13,513,28300.0,6.0,64.0,1.0,39.0,29.0,0.0,43.0,103.0
5,2,42,16,10,7,382,33,479,28300.0,6.0,64.0,1.0,15.0,55.0,1.0,30.0,240.0
5,1,31,16,7,7,425,16,468,28300.0,6.0,64.0,1.0,29.0,61.0,1.0,29.0,468.0
4,4,38,11,9,7,223,6,569,28300.0,6.0,64.0,1.0,95.0,32.0,0.0,52.0,142.0
4,7,36,8,9,7,815,64,590,28300.0,6.0,64.0,1.0,9.0,116.0,1.0,74.0,84.0
1,2,28,14,7,7,626,46,719,28300.0,6.0,64.0,1.0,16.0,89.0,1.0,51.0,360.0
5,2,25,2,6,7,292,48,488,28300.0,6.0,64.0,1.0,10.0,42.0,1.0,244.0,244.0
5,1,23,21,6,7,374,11,464,28300.0,6.0,64.0,1.0,42.0,53.0,1.0,22.0,464.0
2,1,25,17,6,7,260,96,583,28300.0,6.0,64.0,1.0,6.0,37.0,0.0,34.0,583.0
5,2,19,21,5,7,318,28,535,28300.0,6.0,64.0,1.0,19.0,45.0,1.0,25.0,268.0
5,2,13,17,3,7,228,13,489,28300.0,6.0,64.0,1.0,38.0,33.0,0.0,29.0,244.0
1,3,15,11,4,7,286,9,729,28300.0,6.0,64.0,1.0,81.0,41.0,0.0,66.0,243.0
5,6,12,2,3,7,131,26,530,28300.0,6.0,64.0,1.0,20.0,19.0,0.0,265.0,88.0
5,7,11,21,3,7,180,20,507,28300.0,6.0,64.0,1.0,25.0,26.0,0.0,24.0,72.0
5,2,11,18,3,7,229,19,504,28300.0,6.0,64.0,1.0,27.0,33.0,0.0,28.0,252.0
5,3,9,0,2,7,245,21,519,28300.0,6.0,64.0,1.0,25.0,35.0,0.0,inf,173.0
5,3,49,22,12,6,219,20,514,33017.0,7.0,75.0,1.0,26.0,36.0,0.0,23.0,171.0
1,6,6,18,2,7,239,20,725,28300.0,6.0,64.0,1.0,36.0,34.0,0.0,40.0,121.0
1,2,1,20,1,7,308,32,790,28300.0,6.0,64.0,1.0,25.0,44.0,0.0,40.0,395.0
1,5,51,0,12,6,272,7,734,33017.0,7.0,75.0,1.0,105.0,45.0,0.0,inf,147.0
5,5,40,13,10,6,130,7,501,33017.0,7.0,75.0,1.0,72.0,22.0,0.0,39.0,100.0
3,2,48,8,11,6,362,29,581,33017.0,7.0,75.0,1.0,20.0,60.0,1.0,73.0,290.0
1,2,41,21,10,6,501,19,729,33017.0,7.0,75.0,1.0,38.0,84.0,1.0,35.0,364.0
5,1,38,15,9,6,206,14,517,33017.0,7.0,75.0,1.0,37.0,34.0,0.0,34.0,517.0
5,2,34,14,8,6,250,23,494,33017.0,7.0,75.0,1.0,21.0,42.0,1.0,35.0,247.0
4,4,21,15,5,6,350,32,547,33017.0,7.0,75.0,1.0,17.0,58.0,1.0,36.0,137.0
5,5,8,19,2,6,343,12,506,33017.0,7.0,75.0,1.0,42.0,57.0,1.0,27.0,101.0
5,1,1,18,1,9,335,8,551,22011.0,5.0,50.0,1.0,69.0,37.0,1.0,31.0,551.0
5,4,51,3,12,8,472,9,503,24762.0,5.0,56.0,1.0,56.0,59.0,1.0,168.0,126.0
5,4,26,4,6,8,296,19,554,24762.0,5.0,56.0,1.0,29.0,37.0,1.0,138.0,138.0
2,5,47,7,11,8,437,23,668,24762.0,5.0,56.0,1.0,29.0,55.0,1.0,95.0,134.0
5,7,4,14,1,8,290,17,489,24762.0,5.0,56.0,1.0,29.0,36.0,1.0,35.0,70.0
1,7,13,22,3,8,427,22,715,24762.0,5.0,56.0,1.0,32.0,53.0,1.0,32.0,102.0
5,6,36,15,9,7,162,27,506,28300.0,6.0,64.0,1.0,19.0,23.0,0.0,34.0,84.0
1,4,4,19,1,8,405,5,755,24762.0,5.0,56.0,1.0,151.0,51.0,1.0,40.0,189.0
5,4,29,15,7,7,272,16,467,28300.0,6.0,64.0,1.0,29.0,39.0,1.0,31.0,117.0
5,6,21,15,5,7,235,24,507,28300.0,6.0,64.0,1.0,21.0,34.0,0.0,34.0,84.0
1,5,26,15,6,7,379,62,689,28300.0,6.0,64.0,1.0,11.0,54.0,1.0,46.0,138.0
5,2,2,4,1,7,134,18,486,28300.0,6.0,64.0,1.0,27.0,19.0,0.0,122.0,243.0
1,5,13,21,3,7,507,13,735,28300.0,6.0,64.0,1.0,57.0,72.0,1.0,35.0,147.0
2,3,4,16,1,7,392,13,698,28300.0,6.0,64.0,1.0,54.0,56.0,1.0,44.0,233.0
5,3,41,19,10,6,96,19,524,33017.0,7.0,75.0,1.0,28.0,16.0,0.0,28.0,175.0
3,7,45,2,11,6,326,21,644,33017.0,7.0,75.0,1.0,31.0,54.0,1.0,322.0,92.0
1,4,45,16,11,6,253,11,754,33017.0,7.0,75.0,1.0,69.0,42.0,0.0,47.0,188.0
1,3,45,16,11,6,253,46,717,33017.0,7.0,75.0,1.0,16.0,42.0,0.0,45.0,239.0
1,5,41,11,10,6,446,25,722,33017.0,7.0,75.0,1.0,29.0,74.0,1.0,66.0,144.0
5,6,1,9,1,6,201,10,493,33017.0,7.0,75.0,1.0,49.0,34.0,0.0,55.0,82.0
1,1,41,18,10,6,223,10,721,33017.0,7.0,75.0,1.0,72.0,37.0,0.0,40.0,721.0
1,6,18,9,5,6,323,10,778,33017.0,7.0,75.0,1.0,78.0,54.0,0.0,86.0,130.0
1,5,18,21,5,6,732,41,679,33017.0,7.0,75.0,1.0,17.0,122.0,1.0,32.0,136.0
5,6,13,4,4,9,212,18,513,22011.0,5.0,50.0,1.0,28.0,24.0,0.0,128.0,86.0
5,2,5,19,2,9,212,11,499,22011.0,5.0,50.0,1.0,45.0,24.0,0.0,26.0,250.0
5,1,5,23,2,9,203,22,510,22011.0,5.0,50.0,1.0,23.0,23.0,0.0,22.0,510.0
5,2,30,5,7,8,274,25,526,24762.0,5.0,56.0,1.0,21.0,34.0,1.0,105.0,263.0
5,6,32,12,8,7,222,39,518,28300.0,6.0,64.0,1.0,13.0,32.0,0.0,43.0,86.0
4,1,50,22,12,7,352,53,525,28300.0,6.0,64.0,1.0,10.0,50.0,1.0,24.0,525.0
2,5,48,11,11,7,323,17,651,28300.0,6.0,64.0,1.0,38.0,46.0,0.0,59.0,130.0
5,2,21,5,5,7,236,15,523,28300.0,6.0,64.0,1.0,35.0,34.0,0.0,105.0,262.0
1,5,29,8,7,7,475,11,756,28300.0,6.0,64.0,1.0,69.0,68.0,1.0,94.0,151.0
4,2,25,2,6,7,229,16,534,28300.0,6.0,64.0,1.0,33.0,33.0,0.0,267.0,267.0
1,2,22,0,5,7,476,40,721,28300.0,6.0,64.0,1.0,18.0,68.0,1.0,inf,360.0
5,6,16,14,4,7,421,12,497,28300.0,6.0,64.0,1.0,41.0,60.0,1.0,36.0,83.0
4,5,15,8,4,7,245,56,516,28300.0,6.0,64.0,1.0,9.0,35.0,0.0,64.0,103.0
3,5,14,22,4,7,413,45,529,28300.0,6.0,64.0,1.0,12.0,59.0,1.0,24.0,106.0
3,5,8,15,2,7,446,46,581,28300.0,6.0,64.0,1.0,13.0,64.0,1.0,39.0,116.0
1,3,14,14,4,7,173,18,698,28300.0,6.0,64.0,1.0,39.0,25.0,0.0,50.0,233.0
5,1,2,0,1,7,248,18,524,28300.0,6.0,64.0,1.0,29.0,35.0,0.0,inf,524.0
1,5,5,0,2,7,285,8,708,28300.0,6.0,64.0,1.0,88.0,41.0,0.0,inf,142.0
1,3,4,15,1,7,285,10,760,28300.0,6.0,64.0,1.0,76.0,41.0,0.0,51.0,253.0
5,4,41,14,10,6,392,35,504,33017.0,7.0,75.0,1.0,14.0,65.0,1.0,36.0,126.0
1,1,2,0,1,7,349,21,700,28300.0,6.0,64.0,1.0,33.0,50.0,0.0,inf,700.0
2,4,49,0,12,6,393,23,649,33017.0,7.0,75.0,1.0,28.0,66.0,1.0,inf,162.0
5,1,27,17,7,6,135,22,519,33017.0,7.0,75.0,1.0,24.0,22.0,0.0,31.0,519.0
5,3,6,18,2,6,306,23,486,33017.0,7.0,75.0,1.0,21.0,51.0,1.0,27.0,162.0
2,6,26,1,6,6,239,32,661,33017.0,7.0,75.0,1.0,21.0,40.0,0.0,661.0,110.0
5,5,52,19,12,5,0,27,889,39620.0,8.0,90.0,1.0,33.0,0.0,0.0,47.0,178.0
5,2,49,23,12,8,152,11,507,24762.0,5.0,56.0,1.0,46.0,19.0,0.0,22.0,254.0
2,1,41,20,10,5,282,9,654,39620.0,8.0,90.0,1.0,73.0,56.0,0.0,33.0,654.0
1,4,18,14,5,9,279,15,753,22011.0,5.0,50.0,1.0,50.0,31.0,0.0,54.0,188.0
1,1,10,18,3,9,744,30,1074,22011.0,5.0,50.0,1.0,36.0,83.0,1.0,60.0,1074.0
5,5,47,14,11,8,337,19,482,24762.0,5.0,56.0,1.0,25.0,42.0,1.0,34.0,96.0
5,3,17,22,4,8,383,24,491,24762.0,5.0,56.0,1.0,20.0,48.0,1.0,22.0,164.0
1,5,40,8,10,8,214,17,778,24762.0,5.0,56.0,1.0,46.0,27.0,0.0,97.0,156.0
5,6,52,20,12,7,194,7,524,28300.0,6.0,64.0,1.0,75.0,28.0,0.0,26.0,87.0
5,5,50,12,12,7,168,22,467,28300.0,6.0,64.0,1.0,21.0,24.0,0.0,39.0,93.0
2,2,51,4,12,7,725,24,667,28300.0,6.0,64.0,1.0,28.0,104.0,1.0,167.0,334.0
5,5,47,3,11,7,298,25,547,28300.0,6.0,64.0,1.0,22.0,43.0,1.0,182.0,109.0
5,7,46,15,11,7,475,13,491,28300.0,6.0,64.0,1.0,38.0,68.0,1.0,33.0,70.0
5,6,31,7,8,7,308,32,472,28300.0,6.0,64.0,1.0,15.0,44.0,1.0,67.0,79.0
1,2,39,17,9,7,355,8,720,28300.0,6.0,64.0,1.0,90.0,51.0,0.0,42.0,360.0
3,7,36,11,9,7,230,22,530,28300.0,6.0,64.0,1.0,24.0,33.0,0.0,48.0,76.0
1,7,35,12,9,7,345,24,736,28300.0,6.0,64.0,1.0,31.0,49.0,0.0,61.0,105.0
5,6,29,14,7,7,217,10,478,28300.0,6.0,64.0,1.0,48.0,31.0,0.0,34.0,80.0
5,2,51,19,12,6,0,10,524,33017.0,7.0,75.0,1.0,52.0,0.0,0.0,28.0,262.0
1,6,20,17,5,7,437,22,777,28300.0,6.0,64.0,1.0,35.0,62.0,1.0,46.0,130.0
5,5,50,13,12,6,496,24,514,33017.0,7.0,75.0,1.0,21.0,83.0,1.0,40.0,103.0
5,1,38,21,9,6,369,14,519,33017.0,7.0,75.0,1.0,37.0,62.0,1.0,25.0,519.0
1,1,45,18,11,6,255,17,728,33017.0,7.0,75.0,1.0,43.0,42.0,0.0,40.0,728.0
5,3,8,21,2,6,0,8,515,33017.0,7.0,75.0,1.0,64.0,0.0,0.0,25.0,172.0
1,3,25,22,6,6,284,27,701,33017.0,7.0,75.0,1.0,26.0,47.0,0.0,32.0,234.0
5,2,5,17,1,6,0,30,533,33017.0,7.0,75.0,1.0,18.0,0.0,0.0,31.0,266.0
5,3,51,15,12,8,225,28,495,24762.0,5.0,56.0,1.0,18.0,28.0,0.0,33.0,165.0
2,5,14,17,4,9,279,19,649,22011.0,5.0,50.0,1.0,34.0,31.0,0.0,38.0,130.0
5,6,19,18,5,8,208,30,463,24762.0,5.0,56.0,1.0,15.0,26.0,0.0,26.0,77.0
4,3,33,18,8,8,228,15,534,24762.0,5.0,56.0,1.0,36.0,28.0,0.0,30.0,178.0
1,6,15,7,4,8,372,11,716,24762.0,5.0,56.0,1.0,65.0,46.0,1.0,102.0,119.0
5,7,11,3,3,8,203,42,480,24762.0,5.0,56.0,1.0,11.0,25.0,0.0,160.0,69.0
5,5,10,20,3,8,335,8,531,24762.0,5.0,56.0,1.0,66.0,42.0,1.0,27.0,106.0
5,2,4,14,1,8,278,16,473,24762.0,5.0,56.0,1.0,30.0,35.0,1.0,34.0,236.0
4,4,7,17,2,8,521,28,544,24762.0,5.0,56.0,1.0,19.0,65.0,1.0,32.0,136.0
2,5,4,8,1,8,473,15,665,24762.0,5.0,56.0,1.0,44.0,59.0,1.0,83.0,133.0
5,7,2,13,1,8,408,16,452,24762.0,5.0,56.0,1.0,28.0,51.0,1.0,35.0,65.0
5,4,2,17,1,8,252,47,394,24762.0,5.0,56.0,1.0,8.0,32.0,1.0,23.0,98.0
5,5,51,13,12,7,203,25,462,28300.0,6.0,64.0,1.0,18.0,29.0,0.0,36.0,92.0
5,1,50,4,12,7,362,16,542,28300.0,6.0,64.0,1.0,34.0,52.0,1.0,136.0,542.0
1,2,50,17,12,7,450,10,711,28300.0,6.0,64.0,1.0,71.0,64.0,1.0,42.0,356.0
5,4,48,15,11,7,330,11,499,28300.0,6.0,64.0,1.0,45.0,47.0,1.0,33.0,125.0
5,4,29,12,7,7,101,15,491,28300.0,6.0,64.0,1.0,33.0,14.0,0.0,41.0,123.0
1,5,45,3,11,7,563,29,709,28300.0,6.0,64.0,1.0,24.0,80.0,1.0,236.0,142.0
1,3,31,21,7,7,688,18,702,28300.0,6.0,64.0,1.0,39.0,98.0,1.0,33.0,234.0
5,7,19,18,5,7,191,31,543,28300.0,6.0,64.0,1.0,18.0,27.0,0.0,30.0,78.0
5,3,1,18,1,7,369,10,530,28300.0,6.0,64.0,1.0,53.0,53.0,1.0,29.0,177.0
2,4,4,21,1,7,348,35,655,28300.0,6.0,64.0,1.0,19.0,50.0,1.0,31.0,164.0
1,5,3,3,1,7,349,23,702,28300.0,6.0,64.0,1.0,31.0,50.0,0.0,234.0,140.0
5,6,41,17,10,6,214,9,479,33017.0,7.0,75.0,1.0,53.0,36.0,0.0,28.0,80.0
1,2,48,4,11,6,284,21,706,33017.0,7.0,75.0,1.0,34.0,47.0,0.0,176.0,353.0
5,4,32,21,8,6,371,16,520,33017.0,7.0,75.0,1.0,32.0,62.0,1.0,25.0,130.0
5,6,6,13,2,9,226,9,472,22011.0,5.0,50.0,1.0,52.0,25.0,0.0,36.0,79.0
2,1,12,18,3,9,313,12,660,22011.0,5.0,50.0,1.0,55.0,35.0,0.0,37.0,660.0
5,5,1,6,1,9,154,10,531,22011.0,5.0,50.0,1.0,53.0,17.0,0.0,88.0,106.0
5,5,50,4,12,8,216,24,447,24762.0,5.0,56.0,1.0,19.0,27.0,0.0,112.0,89.0
5,5,34,14,8,8,249,47,497,24762.0,5.0,56.0,1.0,11.0,31.0,1.0,36.0,99.0
5,5,24,15,6,8,201,10,493,24762.0,5.0,56.0,1.0,49.0,25.0,0.0,33.0,99.0
5,6,7,13,2,8,366,15,514,24762.0,5.0,56.0,1.0,34.0,46.0,1.0,40.0,86.0
1,2,16,2,4,8,382,9,752,24762.0,5.0,56.0,1.0,84.0,48.0,1.0,376.0,376.0
5,4,4,6,1,8,223,14,492,24762.0,5.0,56.0,1.0,35.0,28.0,0.0,82.0,123.0
5,6,3,1,1,8,335,28,504,24762.0,5.0,56.0,1.0,18.0,42.0,1.0,504.0,84.0
5,5,1,15,1,8,134,20,447,24762.0,5.0,56.0,1.0,22.0,17.0,0.0,30.0,89.0
1,6,2,16,1,8,368,11,733,24762.0,5.0,56.0,1.0,67.0,46.0,1.0,46.0,122.0
5,6,50,3,12,7,104,17,468,28300.0,6.0,64.0,1.0,28.0,15.0,0.0,156.0,78.0
5,5,41,22,10,7,335,6,512,28300.0,6.0,64.0,1.0,85.0,48.0,1.0,23.0,102.0
5,5,40,1,10,7,160,24,485,28300.0,6.0,64.0,1.0,20.0,23.0,0.0,485.0,97.0
5,4,36,15,9,7,189,29,471,28300.0,6.0,64.0,1.0,16.0,27.0,0.0,31.0,118.0
1,6,36,19,9,7,621,16,1134,28300.0,6.0,64.0,1.0,71.0,89.0,1.0,60.0,189.0
5,1,31,6,7,7,132,19,461,28300.0,6.0,64.0,1.0,24.0,19.0,0.0,77.0,461.0
1,5,32,14,8,7,398,3,730,28300.0,6.0,64.0,1.0,243.0,57.0,1.0,52.0,146.0
5,2,14,17,4,7,229,19,469,28300.0,6.0,64.0,1.0,25.0,33.0,0.0,28.0,234.0
1,5,26,8,6,7,348,23,1050,28300.0,6.0,64.0,1.0,46.0,50.0,0.0,131.0,210.0
1,1,20,12,5,7,618,47,689,28300.0,6.0,64.0,1.0,15.0,88.0,1.0,57.0,689.0
5,1,11,13,3,7,202,20,487,28300.0,6.0,64.0,1.0,24.0,29.0,0.0,37.0,487.0
5,7,4,16,1,7,0,45,458,28300.0,6.0,64.0,1.0,10.0,0.0,0.0,29.0,65.0
5,5,48,16,11,6,0,55,491,33017.0,7.0,75.0,1.0,9.0,0.0,0.0,31.0,98.0
4,6,50,20,12,6,242,18,527,33017.0,7.0,75.0,1.0,29.0,40.0,0.0,26.0,88.0
5,1,38,1,9,6,325,10,501,33017.0,7.0,75.0,1.0,50.0,54.0,1.0,501.0,501.0
1,4,44,17,11,6,264,8,731,33017.0,7.0,75.0,1.0,91.0,44.0,0.0,43.0,183.0
5,5,32,13,8,6,326,8,514,33017.0,7.0,75.0,1.0,64.0,54.0,1.0,40.0,103.0
5,1,13,19,3,9,191,23,472,22011.0,5.0,50.0,1.0,21.0,21.0,0.0,25.0,472.0
1,1,24,20,6,6,397,18,721,33017.0,7.0,75.0,1.0,40.0,66.0,1.0,36.0,721.0
4,4,18,21,5,6,313,17,551,33017.0,7.0,75.0,1.0,32.0,52.0,1.0,26.0,138.0
4,3,5,17,1,6,406,25,551,33017.0,7.0,75.0,1.0,22.0,68.0,1.0,32.0,184.0
5,2,23,23,6,8,309,29,468,24762.0,5.0,56.0,1.0,16.0,39.0,1.0,20.0,234.0
2,6,50,17,12,8,357,53,587,24762.0,5.0,56.0,1.0,11.0,45.0,1.0,35.0,98.0
4,2,47,20,11,8,244,22,492,24762.0,5.0,56.0,1.0,22.0,30.0,0.0,25.0,246.0
5,7,19,12,5,8,220,22,518,24762.0,5.0,56.0,1.0,24.0,28.0,0.0,43.0,74.0
5,5,7,18,2,8,188,33,436,24762.0,5.0,56.0,1.0,13.0,24.0,0.0,24.0,87.0
1,3,50,16,12,7,349,21,702,28300.0,6.0,64.0,1.0,33.0,50.0,0.0,44.0,234.0
5,6,28,19,7,7,293,10,478,28300.0,6.0,64.0,1.0,48.0,42.0,1.0,25.0,80.0
1,3,50,15,12,7,714,8,794,28300.0,6.0,64.0,1.0,99.0,102.0,1.0,53.0,265.0
4,6,41,14,10,7,461,11,880,28300.0,6.0,64.0,1.0,80.0,66.0,1.0,63.0,147.0
5,4,27,13,7,7,197,17,430,28300.0,6.0,64.0,1.0,25.0,28.0,0.0,33.0,108.0
5,2,24,9,6,7,484,24,415,28300.0,6.0,64.0,1.0,17.0,69.0,1.0,46.0,208.0
2,7,26,20,6,7,272,23,601,28300.0,6.0,64.0,1.0,26.0,39.0,0.0,30.0,86.0
3,5,24,13,6,7,442,36,562,28300.0,6.0,64.0,1.0,16.0,63.0,1.0,43.0,112.0
5,5,15,1,4,7,329,34,449,28300.0,6.0,64.0,1.0,13.0,47.0,1.0,449.0,90.0
5,3,15,1,4,7,308,80,441,28300.0,6.0,64.0,1.0,6.0,44.0,1.0,441.0,147.0
5,5,13,22,3,7,306,18,520,28300.0,6.0,64.0,1.0,29.0,44.0,1.0,24.0,104.0
5,6,9,15,3,7,319,28,466,28300.0,6.0,64.0,1.0,17.0,46.0,1.0,31.0,78.0
1,1,10,1,3,7,277,16,720,28300.0,6.0,64.0,1.0,45.0,40.0,0.0,720.0,720.0
5,1,2,8,1,7,103,32,499,28300.0,6.0,64.0,1.0,16.0,15.0,0.0,62.0,499.0
2,5,6,8,2,7,240,3,651,28300.0,6.0,64.0,1.0,217.0,34.0,0.0,81.0,130.0
2,7,5,5,2,7,240,22,625,28300.0,6.0,64.0,1.0,28.0,34.0,0.0,125.0,89.0
5,5,52,3,12,6,0,10,462,33017.0,7.0,75.0,1.0,46.0,0.0,0.0,154.0,92.0
5,5,47,18,11,6,136,38,484,33017.0,7.0,75.0,1.0,13.0,23.0,0.0,27.0,97.0
